objid,class,u,g,r,i,z,specObjID,spectrum
1237674650999259315,QSO,19.59125,19.27172,18.93709,19.01944,19.0758,316528808872142848,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0549.fits
1237674650462519514,QSO,19.6445,19.25677,19.26863,18.94555,18.69556,316550249348884480,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0627.fits
1237648721764614318,QSO,19.62676,19.28382,18.85757,18.85862,18.8139,316550799104698368,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0629.fits
1237674650999455910,QSO,19.02855,18.50724,18.10502,17.77539,17.50493,316553273005860864,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0281/spec-0281-51614-0638.fits
1237671142554468524,QSO,19.41179,19.14438,19.10674,19.0674,18.95827,317512322761385984,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0031.fits
1237671142554009843,QSO,19.86875,19.53553,19.40401,19.12945,19.18853,317515071540455424,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0041.fits
1237648703499337884,QSO,19.54682,19.22265,19.18886,18.87631,18.7458,317542559331149824,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0141.fits
1237674649926238273,QSO,19.22494,19.01832,19.05511,18.84901,18.79033,317545308110219264,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0151.fits
1237648720691331239,QSO,19.63827,19.33269,19.25385,18.89171,19.16467,317545857866033152,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0153.fits
1237674649926107304,QSO,19.22669,18.99998,18.72798,18.70616,18.79927,317546682499753984,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0156.fits
1237674649389105271,QSO,19.9342,19.64022,19.3162,19.13018,19.02218,317557677616031744,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0196.fits
1237674649925910647,QSO,19.51638,19.3417,18.79092,18.54934,18.09261,317567848098588672,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0233.fits
1237674649388908687,QSO,19.39766,18.79295,18.63383,18.19982,18.236,317568122976495616,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0234.fits
1237648720691068948,QSO,19.49351,19.36078,19.29641,19.11626,19.07239,317569222488123392,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0238.fits
1237648720153936054,QSO,19.63811,19.29203,19.19934,19.11611,19.17791,317572246145099776,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0249.fits
1237674649388777642,QSO,19.22118,18.99277,18.73565,18.8379,18.90672,317572795900913664,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0251.fits
1237648720690872477,QSO,19.38305,19.42594,19.45279,19.28468,19.16432,317576919069517824,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0266.fits
1237674649925582978,QSO,19.68476,19.36761,19.2777,19.15919,19.01223,317579118092773376,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0274.fits
1237648720153804951,QSO,19.86341,19.71632,19.41426,19.18229,19.1468,317584340773005312,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0293.fits
1237648721227350214,QSO,19.91174,19.45788,19.05121,18.8706,18.82775,317588189063702528,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0307.fits
1237674649388646509,QSO,19.30893,19.16412,19.18686,19.18288,19.27284,317590113209051136,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0314.fits
1237674649388581002,QSO,19.54895,19.3552,19.17012,18.90269,18.76878,317590388086958080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0315.fits
1237674650999193711,QSO,19.86827,19.76388,19.74915,19.50978,19.39399,317601108325328896,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0354.fits
1237674651536457858,QSO,19.11452,18.86513,18.44782,18.15415,18.04006,317615951732303872,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0408.fits
1237674650462716108,QSO,19.00132,18.71566,18.4419,18.21388,18.20162,317634643429976064,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0476.fits
1237648721764941852,QSO,19.02828,18.79689,18.79408,18.60466,18.7382,317637941964859392,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0488.fits
1237674650462912530,QSO,19.82149,19.55479,19.27415,19.36923,19.18897,317646463179974656,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0519.fits
1237648722838814830,QSO,19.79118,19.63884,19.55701,19.4056,19.14533,317647562691602432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0523.fits
1237648721228202104,QSO,19.78111,19.39389,18.94739,18.98777,18.90926,317655809028810752,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0553.fits
1237674651536916617,QSO,19.37185,19.05773,18.95024,18.78696,18.8107,317660756831135744,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0571.fits
1237648721765466295,QSO,19.39681,19.26637,19.33348,19.18248,19.18067,317679173650900992,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0282/spec-0282-51658-0638.fits
1237674648853479653,QSO,19.39886,19.18846,19.15535,19.06901,18.8846,318643175520495616,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0049.fits
1237674649927352551,QSO,19.74316,19.32732,19.17387,19.15398,18.92923,318649497712355328,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0072.fits
1237671140406919386,QSO,19.72838,19.30358,19.19699,19.36129,19.12217,318653620880959488,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0087.fits
1237674649390219472,QSO,19.44783,19.01487,19.02046,18.95424,18.83641,318674511601887232,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0163.fits
1237674649390219503,QSO,19.40239,19.10244,19.14265,18.95935,18.89745,318675061357701120,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0165.fits
1237671140943724772,QSO,19.55898,19.15955,19.28131,19.12225,19.03577,318685781596071936,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0204.fits
1237671141480792205,QSO,19.29698,19.22832,19.18085,18.94739,18.81328,318691279154210816,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0224.fits
1237671141480726837,QSO,19.69237,19.36214,19.34138,19.45741,19.24176,318692653543745536,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0229.fits
1237674649926762606,QSO,19.31991,19.1168,18.83058,18.86858,18.8262,318695127444908032,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0238.fits
1237671142017531954,QSO,19.26832,19.03211,18.82503,18.6158,18.37917,318701724514674688,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0262.fits
1237671141480595652,QSO,19.82794,19.45713,19.26574,19.05872,19.02238,318702274270488576,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0264.fits
1237671142017204599,QSO,19.88303,19.43962,19.21878,18.99405,18.97115,318708321584441344,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0286.fits
1237674649926631571,QSO,19.95113,19.61277,19.31229,18.98409,18.94028,318716567921649664,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0316.fits
1237648722839142474,QSO,19.38562,19.17442,18.97159,19.09632,19.26297,318720416212346880,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0330.fits
1237648722839273604,QSO,19.43902,19.18954,19.0829,18.83822,18.76105,318730586694903808,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0367.fits
1237648721766121486,QSO,19.08235,18.95112,18.73197,18.75224,18.91354,318767420334434304,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0501.fits
1237671142018318428,QSO,19.44515,18.99638,19.0926,19.02647,19.05803,318774567160014848,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0527.fits
1237674650464223361,QSO,19.77616,19.55349,19.19836,19.16109,19.26267,318783088375130112,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0558.fits
1237671129126142035,QSO,19.73654,19.4198,18.98723,18.89956,18.87552,318783913008850944,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0561.fits
1237671128589140124,QSO,19.61161,19.45857,19.11289,19.20494,19.33907,318786661787920384,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0571.fits
1237671140407574633,QSO,19.23109,19.06004,19.07352,18.89754,18.87454,318792159346059264,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0591.fits
1237671140407378089,QSO,19.44073,19.58286,19.09862,19.12588,19.13839,318792983979780096,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0594.fits
1237671139870572870,QSO,19.79179,19.49662,19.08613,18.93596,18.8668,318803979096057856,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0634.fits
1237671139870638184,QSO,19.03099,18.48805,17.82438,17.39404,17.18079,318804528851871744,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0636.fits
1237671139870703674,QSO,19.03691,18.90032,18.83781,18.72902,18.62755,318805078607685632,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0283/spec-0283-51959-0638.fits
1237674649391399088,QSO,19.33099,19.08486,18.9659,18.43849,18.77967,319776771740297216,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0077.fits
1237674649391136869,QSO,19.11609,18.84248,18.66873,18.4115,18.38098,319779795397273600,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0088.fits
1237648720156098663,QSO,19.03485,18.99613,18.96249,18.81635,18.73209,319790790513551360,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0128.fits
1237648720156164126,QSO,19.11113,18.81967,18.84305,18.72531,18.81467,319792164903086080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0133.fits
1237674649390940260,QSO,19.4811,19.13096,18.82566,18.50685,18.60781,319792989536806912,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0136.fits
1237648721230037023,QSO,19.04438,18.67865,18.70035,18.60499,18.74453,319798761972852736,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0157.fits
1237674649391005895,QSO,19.10201,18.90326,18.6379,18.32414,18.20264,319800136362387456,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0162.fits
1237648720693035175,QSO,19.00976,18.76524,18.78119,18.65534,18.59224,319803709775177728,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0175.fits
1237674649391071413,QSO,19.22348,18.97226,18.68796,18.64362,18.14238,319804809286805504,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0179.fits
1237648720155836476,QSO,19.17486,18.83046,18.63594,18.67827,18.6158,319822401472849920,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0243.fits
1237674648853872688,QSO,19.00522,19.0276,18.72022,18.72326,18.82328,319826524641454080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0258.fits
1237674648853741754,QSO,19.26215,18.5567,17.8749,17.52376,17.30215,319833396589127680,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0283.fits
1237674648853741768,QSO,19.92083,18.15854,17.14006,16.65355,16.33547,319834221222848512,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0286.fits
1237674649390678101,QSO,19.01442,18.67989,18.7254,18.76547,18.62918,319840268536801280,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0308.fits
1237671140944707661,QSO,19.13338,18.93206,18.85106,18.63366,18.6915,319844391705405440,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0323.fits
1237671140407771322,QSO,19.03669,18.81984,18.69857,18.8052,18.68181,319859235112380416,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0377.fits
1237671127515791362,QSO,19.28424,19.19926,18.88953,18.91232,18.95611,319866381937960960,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0403.fits
1237671127515791528,QSO,19.49887,19.20689,19.12542,18.86026,18.63049,319867206571681792,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0406.fits
1237671127515791374,QSO,19.03197,19.04716,18.69756,18.57382,18.53041,319870505106565120,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0418.fits
1237674650464682232,QSO,19.31533,19.13582,19.31536,19.16074,18.72261,319874903153076224,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0434.fits
1237648721766776845,QSO,19.2802,19.22804,19.28475,18.97406,19.00051,319883974124005376,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0467.fits
1237674650464813179,QSO,19.52192,19.12475,19.07788,19.08868,18.7706,319886997780981760,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0478.fits
1237674651538686096,QSO,19.10521,18.85917,18.80464,18.61298,18.56163,319913386060048384,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0574.fits
1237674651538620595,QSO,19.05968,18.85424,18.67381,18.66317,18.58669,319914485571676160,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0578.fits
1237648722303844510,QSO,19.37422,18.98159,18.48705,18.12372,18.00043,319914760449583104,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0579.fits
1237648722304041024,QSO,19.07654,18.80718,18.41688,18.45126,18.59285,319922731908884480,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0608.fits
1237674650465271936,QSO,19.9971,18.2561,17.38944,16.93658,16.6156,319927679711209472,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0284/spec-0284-51943-0626.fits
1237674648854921386,QSO,19.46536,19.13581,18.54742,17.99895,17.91755,320907894109267968,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0096.fits
1237648720693887016,QSO,19.0734,19.00636,18.71832,18.58975,18.60224,320926036051126272,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0162.fits
1237648720156819458,QSO,19.39111,19.1413,18.92643,18.84683,18.71189,320940604580194304,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0215.fits
1237648720693690531,QSO,19.46345,19.17105,19.09053,19.00264,18.96275,320942803603449856,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0223.fits
1237674649391661275,QSO,19.65061,19.30686,18.99095,18.63677,18.63509,320943628237170688,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0226.fits
1237648721230561518,QSO,19.4691,19.39381,19.33298,19.03708,19.01967,320947201649960960,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0239.fits
1237648720156360781,QSO,19.22374,18.93893,18.97132,19.07278,18.87206,320962869690656768,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0296.fits
1237648720693231726,QSO,19.62691,19.47548,19.33397,19.07832,19.01193,320964518958098432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0302.fits
1237674650464944294,QSO,19.82825,19.33699,18.72136,18.40023,18.45164,320978812609259520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0354.fits
1237648722841108613,QSO,19.54662,19.33484,18.90494,18.86948,18.9053,320982660899956736,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0368.fits
1237674651002273854,QSO,19.2769,19.09237,18.9343,18.67934,18.63703,321001352597628928,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0436.fits
1237648722841436279,QSO,19.60363,19.45746,19.15232,19.09133,19.11166,321024717219719168,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0521.fits
1237674651002601504,QSO,19.05398,19.01295,18.63299,18.63445,18.68904,321032413801113600,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0285/spec-0285-51930-0549.fits
1237648720157933594,QSO,19.1642,19.04649,18.79288,18.8953,18.95024,322020875912112128,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0049.fits
1237648720157802518,QSO,19.23676,19.14379,18.97673,18.64739,18.54461,322031046394669056,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0086.fits
1237674649392513159,QSO,19.13131,18.74898,18.77989,18.60529,18.61295,322043965656295424,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0133.fits
1237674649392447531,QSO,19.05399,18.64159,18.58915,18.47092,18.43617,322044790290016256,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0136.fits
1237674649392513150,QSO,19.16083,18.73981,18.70996,18.74419,18.70753,322045065167923200,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0137.fits
1237648720694608015,QSO,19.65352,19.27991,19.18252,19.07258,18.88808,322051387359782912,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0160.fits
1237648720694345798,QSO,19.66744,19.17511,18.68256,18.28844,18.2471,322069529301641216,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0226.fits
1237648721767694450,QSO,19.45653,19.38344,19.08262,19.21601,19.1635,322105263429543936,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0356.fits
1237674651539931280,QSO,19.18295,19.00665,18.85401,18.96736,18.96498,322133575853959168,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0459.fits
1237674651002994801,QSO,19.45274,19.28319,19.19512,18.9928,19.01148,322134125609773056,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0461.fits
1237674650466255097,QSO,19.40116,19.03617,19.11376,19.10122,18.97705,322143196580702208,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0494.fits
1237674650466320580,QSO,19.56249,19.32785,18.69915,18.36929,17.92517,322146495115585536,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0286/spec-0286-51999-0506.fits
1237648703503728917,QSO,19.204,19.07582,18.77126,18.82692,18.82742,323136055983237120,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0010.fits
1237648720158720096,QSO,19.10281,18.88087,18.82688,18.61236,18.1841,323145401832073216,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0044.fits
1237648720695328880,QSO,19.17227,19.06012,18.58723,18.29969,18.00731,323178112302999552,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0163.fits
1237648721232265390,QSO,19.69695,19.60886,19.47589,19.07351,19.02474,323180311326255104,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0171.fits
1237654669213237297,QSO,19.61281,19.32735,18.82527,18.72084,18.68761,323192131076253696,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0214.fits
1237648702966399088,QSO,19.41508,19.2575,18.83252,18.86065,18.98819,323193780343695360,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0220.fits
1237674649392972020,QSO,19.39574,19.3946,19.02913,18.84723,18.23419,323205874971600896,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0264.fits
1237648720158064891,QSO,19.65852,19.45413,19.19929,19.03755,18.63247,323210822773925888,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0282.fits
1237674649929515180,QSO,19.65736,18.31704,17.47816,17.0509,16.8624,323219343989041152,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0313.fits
1237648721768546334,QSO,19.32908,19.20477,18.9725,19.08591,19.06597,323232263250667520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0360.fits
1237648721231937747,QSO,19.16388,18.48162,17.72877,17.25437,17.00555,323250405192525824,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0426.fits
1237648704576946308,QSO,19.01394,18.85523,18.59867,18.62159,18.39318,323261675186710528,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0467.fits
1237648705650884741,QSO,19.332,18.89484,18.80164,18.45914,18.22554,323276518593685504,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0521.fits
1237648704577470571,QSO,19.23114,19.28966,19.13064,19.10972,19.25044,323293561023916032,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0583.fits
1237648704577405078,QSO,19.60733,19.38707,19.3597,19.0751,19.12057,323297409314613248,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0597.fits
1237648722843140171,QSO,19.10523,18.86178,18.66641,18.4876,18.29235,323299333459961856,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0604.fits
1237648721769594901,QSO,19.07805,18.96957,18.83325,18.64593,18.43489,323304831018100736,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0287/spec-0287-52023-0624.fits
1237648702967185538,QSO,19.70121,18.37604,17.54293,17.10101,16.93039,324283395980945408,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0088.fits
1237648721233051682,QSO,19.07579,18.9177,18.76243,18.82379,18.81227,324287794027456512,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0104.fits
1237648704040992951,QSO,19.85962,19.36027,18.78553,18.28144,18.22672,324289718172805120,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0111.fits
1237648720159047757,QSO,19.23446,18.86212,18.82121,18.95567,18.87825,324296040364664832,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0134.fits
1237648704040861840,QSO,19.37045,19.23699,18.99208,18.9337,18.88877,324303462068152320,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0161.fits
1237648704040861855,QSO,19.74717,19.79991,19.24525,19.23185,19.25942,324306210847221760,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0171.fits
1237648720158982408,QSO,19.46295,18.45448,17.64374,17.13931,16.88252,324318305475127296,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0215.fits
1237648720158916693,QSO,19.17943,19.11276,19.0229,18.92245,19.03576,324329575469312000,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0256.fits
1237648720695722149,QSO,19.9698,19.45263,19.30095,19.07035,19.11563,324331774492567552,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0264.fits
1237648720695591032,QSO,19.79754,19.35625,19.40738,19.57679,19.28755,324332874004195328,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0268.fits
1237648720695656589,QSO,19.85588,19.56742,19.83531,20.0606,20.12462,324335073027450880,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0276.fits
1237648722306072803,QSO,19.9332,19.68877,19.28904,19.31081,19.1245,324350466190239744,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0332.fits
1237648721232199734,QSO,19.13591,18.85757,18.81136,18.58503,18.46753,324355413992564736,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0350.fits
1237648705651277877,QSO,19.08047,18.8864,18.51383,18.40934,18.42357,324359812039075840,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0366.fits
1237648721769463955,QSO,19.51843,19.22707,19.03501,18.85568,18.70345,324368058376284160,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0396.fits
1237648704577601580,QSO,19.07337,18.63417,18.49074,18.52252,18.46916,324374930323957760,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0421.fits
1237648722306727938,QSO,19.46736,19.33318,19.1462,19.0525,19.03855,324382077149538304,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0447.fits
1237648705651474556,QSO,19.99633,19.72515,19.54469,19.38933,19.07583,324385650562328576,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0460.fits
1237648721232920809,QSO,19.72829,19.2393,18.81627,18.62684,18.35572,324398844701861888,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0288/spec-0288-52000-0508.fits
